REQUEST_ID,USER_ID,REQUEST_TYPE,CREATED_DATE,COMPLETED_DATE,STATUS,PRIORITY
6189,1973,Account Update,2/10/2024,,In Progress,Low
6190,3981,Account Update,2/8/2024,,Open,Medium
6191,2777,Login Issue,2/24/2024,2/27/2024,Closed,Low
6192,1120,Technical Bug,6/6/2024,6/7/2024,Closed,Low
6193,4456,Refund Request,3/11/2024,3/13/2024,Closed,High
6194,2637,Technical Bug,5/9/2024,5/15/2024,Closed,Low
6195,4109,Technical Bug,1/8/2024,,Open,Medium
6196,2364,Technical Bug,4/23/2024,4/29/2024,Closed,Low
6197,2007,Account Update,3/3/2024,3/6/2024,Closed,High
6198,1924,Payment Issue,4/6/2024,,Open,Low
6199,1644,Payment Issue,6/4/2024,,In Progress,Medium
6200,3032,Login Issue,3/14/2024,3/24/2024,Closed,Low
6201,3761,Technical Bug,6/14/2024,,In Progress,Medium
6202,3907,Payment Issue,1/18/2024,1/26/2024,Closed,Medium
6203,3068,Login Issue,4/6/2024,4/8/2024,Closed,Low
6204,1241,Account Update,1/23/2024,,In Progress,Low
6205,3502,Technical Bug,5/3/2024,,In Progress,Medium
6206,4010,Refund Request,6/16/2024,,Open,Low
6207,3668,Account Update,2/29/2024,,In Progress,High
6208,3350,Login Issue,3/25/2024,4/1/2024,Closed,Low
6209,2619,Account Update,1/5/2024,,Open,Medium
6210,4666,Refund Request,4/8/2024,4/13/2024,Closed,High
6211,1802,Account Update,5/25/2024,,In Progress,Low
6212,1963,Login Issue,6/14/2024,,In Progress,Low
6213,1068,Refund Request,4/20/2024,,Open,Low
6214,2152,Refund Request,6/5/2024,6/13/2024,Closed,High
6215,1195,Account Update,6/2/2024,,In Progress,Medium
6216,3187,Refund Request,2/29/2024,3/1/2024,Closed,Medium
6217,4515,Account Update,6/12/2024,6/19/2024,Closed,Low
6218,3330,Technical Bug,4/23/2024,4/26/2024,Closed,Low
6219,3359,Refund Request,3/22/2024,,Open,Medium
6220,1745,Account Update,6/5/2024,6/13/2024,Closed,High
6221,4606,Technical Bug,6/7/2024,,Open,Low
6222,2688,Refund Request,4/15/2024,4/25/2024,Closed,Medium
6223,1276,Technical Bug,5/20/2024,,Open,Low
6224,1060,Refund Request,4/27/2024,4/29/2024,Closed,Medium
6225,4390,Login Issue,5/2/2024,5/8/2024,Closed,Low
6226,2913,Login Issue,6/16/2024,6/17/2024,Closed,Medium
6227,3099,Account Update,4/30/2024,5/5/2024,Closed,High
6228,4927,Payment Issue,1/2/2024,,Open,Medium
6229,3200,Login Issue,4/27/2024,,In Progress,High
6230,2772,Payment Issue,5/15/2024,5/25/2024,Closed,Low
6231,2334,Technical Bug,3/14/2024,3/16/2024,Closed,High
6232,2837,Technical Bug,5/6/2024,,Open,High
6233,3591,Payment Issue,4/27/2024,,Open,Low
6234,1566,Account Update,4/17/2024,,In Progress,Medium
6235,4935,Refund Request,2/12/2024,2/21/2024,Closed,High
6236,4460,Payment Issue,6/25/2024,7/3/2024,Closed,Low
6237,2571,Payment Issue,4/21/2024,,Open,Medium
6238,1621,Payment Issue,5/29/2024,6/7/2024,Closed,Medium
6239,3025,Payment Issue,6/11/2024,,In Progress,Low
6240,2200,Payment Issue,1/19/2024,,Open,Medium
6241,4433,Account Update,5/11/2024,5/12/2024,Closed,Low
6242,1313,Login Issue,1/19/2024,,In Progress,Low
6243,3854,Refund Request,1/20/2024,1/25/2024,Closed,Medium
6244,3895,Login Issue,1/4/2024,,Open,Medium
6245,3144,Payment Issue,2/18/2024,2/21/2024,Closed,High
6246,3928,Login Issue,6/2/2024,,Open,Medium
6247,2236,Account Update,1/3/2024,,In Progress,Medium
6248,3876,Technical Bug,2/21/2024,2/29/2024,Closed,Medium
6249,1136,Login Issue,5/7/2024,,In Progress,Medium
6250,2029,Refund Request,2/5/2024,,Open,High
6251,4058,Account Update,6/17/2024,6/21/2024,Closed,Medium
6252,3156,Technical Bug,6/27/2024,,Open,Medium
6253,3594,Account Update,4/12/2024,4/14/2024,Closed,Low
6254,4110,Payment Issue,1/16/2024,,Open,High
6255,1661,Technical Bug,2/16/2024,2/17/2024,Closed,Medium
6256,3472,Refund Request,3/20/2024,,In Progress,Low
6257,3677,Technical Bug,2/15/2024,,Open,Medium
6258,3308,Refund Request,4/9/2024,4/11/2024,Closed,Medium
6259,4497,Payment Issue,4/7/2024,,In Progress,Low
6260,1086,Refund Request,5/3/2024,,In Progress,Medium
6261,3512,Account Update,6/15/2024,,Open,Low
6262,3123,Login Issue,5/13/2024,,In Progress,Medium
6263,3518,Account Update,3/24/2024,,Open,Low
6264,3461,Account Update,3/1/2024,3/4/2024,Closed,Low
6265,3872,Technical Bug,1/9/2024,,In Progress,Low
6266,3942,Payment Issue,5/18/2024,5/20/2024,Closed,Medium
6267,3773,Login Issue,3/5/2024,,In Progress,Low
6268,3504,Refund Request,3/31/2024,,In Progress,High
6269,2308,Technical Bug,5/1/2024,,Open,Low
6270,4310,Payment Issue,2/28/2024,3/8/2024,Closed,High
6271,2700,Login Issue,4/21/2024,4/29/2024,Closed,Medium
6272,4670,Account Update,4/22/2024,4/27/2024,Closed,High
6273,3700,Payment Issue,4/27/2024,,Open,Low
6274,3719,Payment Issue,1/7/2024,1/15/2024,Closed,Low
6275,4629,Payment Issue,4/21/2024,,In Progress,Medium
6276,4443,Account Update,5/1/2024,,In Progress,Medium
6277,1494,Refund Request,3/1/2024,3/4/2024,Closed,Low
6278,2647,Technical Bug,2/26/2024,2/27/2024,Closed,Low
6279,2942,Refund Request,3/26/2024,3/28/2024,Closed,Medium
6280,2068,Login Issue,6/10/2024,6/19/2024,Closed,Low
6281,2424,Technical Bug,3/24/2024,,In Progress,Low
6282,4318,Login Issue,2/14/2024,,Open,Medium
6283,4687,Account Update,2/14/2024,2/20/2024,Closed,Medium
6284,1596,Refund Request,1/15/2024,,In Progress,High
6285,1449,Payment Issue,5/16/2024,,In Progress,Low
6286,1484,Technical Bug,6/22/2024,6/23/2024,Closed,Medium
6287,1645,Payment Issue,6/22/2024,,Open,Low
6288,3667,Login Issue,2/5/2024,,In Progress,Low
6289,4089,Payment Issue,2/15/2024,2/22/2024,Closed,Medium
6290,2629,Payment Issue,2/11/2024,2/16/2024,Closed,Medium
6291,1661,Account Update,6/6/2024,6/15/2024,Closed,High
6292,1757,Account Update,5/18/2024,,Open,Medium
6293,1288,Refund Request,4/27/2024,,Open,Low
6294,4485,Login Issue,2/2/2024,2/10/2024,Closed,Low
6295,1720,Account Update,5/5/2024,,Open,Medium
6296,1637,Account Update,4/19/2024,,Open,Medium
6297,3282,Refund Request,6/16/2024,6/24/2024,Closed,Low
6298,3463,Technical Bug,3/10/2024,3/15/2024,Closed,Medium
6299,3985,Refund Request,6/19/2024,,Open,High
6300,1498,Payment Issue,4/19/2024,,Open,Medium
6301,4021,Payment Issue,6/15/2024,,In Progress,Medium
6302,1633,Account Update,5/4/2024,,Open,High
6303,2673,Account Update,2/8/2024,2/11/2024,Closed,Medium
6304,3030,Refund Request,3/23/2024,4/1/2024,Closed,Low
6305,4067,Refund Request,6/7/2024,,In Progress,Low
6306,1114,Login Issue,4/15/2024,4/20/2024,Closed,Medium
6307,3979,Payment Issue,3/3/2024,,Open,Low
6308,1673,Refund Request,1/25/2024,,Open,High
6309,2736,Technical Bug,2/10/2024,2/15/2024,Closed,High
6310,2257,Login Issue,6/26/2024,7/4/2024,Closed,Low
6311,4611,Refund Request,2/28/2024,3/9/2024,Closed,Medium
6312,4082,Account Update,6/25/2024,,Open,Medium
6313,3253,Refund Request,1/30/2024,2/4/2024,Closed,Low
6314,4750,Account Update,2/14/2024,2/16/2024,Closed,Medium
6315,3294,Account Update,2/22/2024,2/23/2024,Closed,Medium
6316,4630,Payment Issue,6/2/2024,,Open,Medium
6317,3805,Payment Issue,2/9/2024,2/16/2024,Closed,Low
6318,4198,Refund Request,5/19/2024,,Open,Medium
6319,1146,Refund Request,1/1/2024,1/7/2024,Closed,Low
6320,3165,Technical Bug,3/10/2024,3/12/2024,Closed,Medium
6321,4982,Login Issue,5/8/2024,,In Progress,Low
6322,4453,Login Issue,5/15/2024,5/22/2024,Closed,Medium
6323,1411,Refund Request,4/21/2024,4/22/2024,Closed,Low
6324,2687,Payment Issue,2/2/2024,,Open,Low
6325,4655,Technical Bug,4/24/2024,,Open,Low
6326,3410,Login Issue,6/26/2024,,Open,High
6327,2532,Refund Request,4/13/2024,,Open,Low
6328,1136,Payment Issue,5/13/2024,,Open,Medium
6329,4246,Payment Issue,6/28/2024,,In Progress,Low
6330,4360,Payment Issue,5/10/2024,5/11/2024,Closed,Medium
6331,4005,Account Update,3/19/2024,,Open,Medium
6332,4552,Payment Issue,1/6/2024,,Open,Low
6333,1018,Refund Request,2/6/2024,2/10/2024,Closed,Low
6334,3242,Technical Bug,6/27/2024,7/5/2024,Closed,Low
6335,3377,Refund Request,1/27/2024,,Open,Medium
6336,2959,Payment Issue,4/15/2024,4/22/2024,Closed,Low
6337,3222,Technical Bug,6/22/2024,,In Progress,Medium
6338,2001,Login Issue,3/9/2024,3/11/2024,Closed,Low
6339,1448,Login Issue,5/2/2024,5/3/2024,Closed,Medium
6340,2948,Refund Request,5/24/2024,,In Progress,Medium
6341,1945,Technical Bug,1/17/2024,,Open,Low
6342,2377,Refund Request,4/14/2024,,Open,High
6343,2522,Technical Bug,4/27/2024,5/3/2024,Closed,High
6344,1140,Technical Bug,1/23/2024,1/25/2024,Closed,Low
6345,3805,Refund Request,2/8/2024,2/15/2024,Closed,Medium
6346,2920,Technical Bug,6/9/2024,,Open,Low
6347,3977,Payment Issue,1/10/2024,,In Progress,Medium
6348,1092,Technical Bug,3/23/2024,3/29/2024,Closed,Low
6349,1238,Technical Bug,6/16/2024,6/25/2024,Closed,High
6350,1204,Refund Request,3/13/2024,,In Progress,Low
6351,3607,Login Issue,5/22/2024,5/26/2024,Closed,High
6352,2456,Account Update,2/12/2024,,In Progress,Medium
6353,1244,Technical Bug,3/28/2024,4/5/2024,Closed,Low
6354,1831,Account Update,1/12/2024,,In Progress,Low
6355,4388,Technical Bug,1/22/2024,,Open,Medium
6356,3972,Refund Request,1/18/2024,,In Progress,Low
6357,1294,Refund Request,3/2/2024,,Open,High
6358,3687,Technical Bug,3/19/2024,3/22/2024,Closed,High
6359,1855,Refund Request,6/15/2024,6/20/2024,Closed,Medium
6360,4353,Refund Request,5/29/2024,,Open,Medium
6361,3064,Technical Bug,5/21/2024,,Open,Low
6362,1070,Login Issue,4/14/2024,4/17/2024,Closed,High
6363,2292,Technical Bug,1/7/2024,1/12/2024,Closed,Low
6364,2348,Login Issue,6/11/2024,,Open,Low
6365,4865,Refund Request,2/3/2024,,Open,Low
6366,1304,Login Issue,3/3/2024,3/12/2024,Closed,High
6367,4522,Refund Request,5/9/2024,5/11/2024,Closed,Low
6368,2030,Login Issue,4/18/2024,4/20/2024,Closed,High
6369,2337,Login Issue,6/21/2024,,In Progress,Medium
6370,1816,Technical Bug,3/3/2024,3/5/2024,Closed,Low
6371,2126,Login Issue,5/9/2024,,Open,Medium
6372,1820,Refund Request,2/20/2024,2/24/2024,Closed,Low
6373,1192,Technical Bug,2/10/2024,2/11/2024,Closed,Low
6374,2776,Login Issue,5/12/2024,,Open,Medium
6375,4645,Technical Bug,3/25/2024,3/27/2024,Closed,Low
6376,1528,Account Update,3/11/2024,3/14/2024,Closed,Low
6377,3218,Technical Bug,6/1/2024,,In Progress,Low
6378,4608,Account Update,1/1/2024,1/4/2024,Closed,Medium
6379,1250,Account Update,1/9/2024,1/15/2024,Closed,Medium
6380,2788,Technical Bug,4/17/2024,4/25/2024,Closed,Low
6381,4458,Refund Request,4/10/2024,4/15/2024,Closed,Low
6382,4278,Refund Request,5/1/2024,5/4/2024,Closed,Low
6383,3588,Refund Request,4/17/2024,4/22/2024,Closed,Low
6384,4700,Payment Issue,1/4/2024,1/13/2024,Closed,Medium
6385,3026,Account Update,5/28/2024,,In Progress,Low
6386,3463,Technical Bug,3/1/2024,,Open,Medium
6387,3841,Refund Request,1/26/2024,,Open,High
6388,2403,Refund Request,4/26/2024,4/30/2024,Closed,High
6389,2167,Technical Bug,6/20/2024,6/29/2024,Closed,Low
6390,3072,Account Update,6/13/2024,,Open,Medium
6391,4893,Technical Bug,3/18/2024,,Open,High
6392,3715,Payment Issue,5/17/2024,5/24/2024,Closed,Low
6393,2096,Payment Issue,3/22/2024,3/23/2024,Closed,High
6394,3679,Technical Bug,3/21/2024,,In Progress,High
6395,2847,Account Update,3/15/2024,,Open,Low
6396,4904,Refund Request,2/16/2024,,In Progress,Medium
6397,4164,Payment Issue,3/28/2024,4/5/2024,Closed,Low
6398,1504,Payment Issue,3/23/2024,,Open,Low
6399,2621,Account Update,5/30/2024,6/4/2024,Closed,High
6400,3383,Payment Issue,4/29/2024,4/30/2024,Closed,High
6401,3472,Payment Issue,5/2/2024,,Open,High
6402,3546,Account Update,2/23/2024,2/26/2024,Closed,Low
6403,2387,Technical Bug,5/26/2024,5/28/2024,Closed,High
6404,3994,Refund Request,1/25/2024,,Open,High
6405,3677,Refund Request,3/7/2024,,Open,High
6406,4816,Payment Issue,5/20/2024,,Open,High
6407,2222,Refund Request,1/21/2024,1/30/2024,Closed,Medium
6408,1717,Technical Bug,1/22/2024,,Open,Low
6409,4484,Payment Issue,6/23/2024,7/2/2024,Closed,Low
6410,1338,Refund Request,1/29/2024,2/4/2024,Closed,Low
6411,1658,Login Issue,2/18/2024,2/27/2024,Closed,Medium
6412,1961,Login Issue,4/16/2024,4/26/2024,Closed,Low
6413,1428,Login Issue,1/25/2024,1/29/2024,Closed,Medium
6414,4854,Login Issue,5/30/2024,,In Progress,Low
6415,1898,Login Issue,3/16/2024,3/19/2024,Closed,High
6416,1138,Payment Issue,2/18/2024,2/25/2024,Closed,Low
6417,4764,Account Update,5/30/2024,6/4/2024,Closed,Medium
6418,3989,Account Update,1/5/2024,1/8/2024,Closed,Medium
6419,1541,Payment Issue,6/5/2024,6/9/2024,Closed,Low
6420,3104,Payment Issue,1/5/2024,1/15/2024,Closed,Medium
6421,2255,Technical Bug,2/8/2024,2/16/2024,Closed,Medium
6422,3705,Account Update,6/11/2024,,In Progress,Medium
6423,3482,Login Issue,3/21/2024,3/29/2024,Closed,High
6424,1383,Payment Issue,1/30/2024,,Open,Low
6425,3607,Login Issue,1/2/2024,1/6/2024,Closed,High
6426,1193,Account Update,1/15/2024,,Open,High
6427,4807,Refund Request,2/20/2024,,Open,High
6428,4719,Refund Request,1/23/2024,2/1/2024,Closed,Low
6429,3581,Payment Issue,1/26/2024,1/29/2024,Closed,Low
6430,3565,Technical Bug,1/11/2024,,In Progress,Medium
6431,3763,Login Issue,5/7/2024,,In Progress,Low
6432,3798,Payment Issue,1/24/2024,,Open,Low
6433,3232,Technical Bug,5/16/2024,5/18/2024,Closed,Low
6434,2895,Login Issue,3/11/2024,,In Progress,Medium
6435,3339,Account Update,5/17/2024,,Open,Low
6436,4406,Refund Request,4/6/2024,4/7/2024,Closed,High
6437,1731,Technical Bug,4/19/2024,,In Progress,Medium
6438,3163,Login Issue,3/12/2024,3/22/2024,Closed,Low
6439,3872,Payment Issue,3/11/2024,3/18/2024,Closed,High
6440,4120,Login Issue,3/30/2024,,In Progress,High
6441,1684,Payment Issue,5/6/2024,,In Progress,Low
6442,1081,Refund Request,5/2/2024,5/10/2024,Closed,Low
6443,3881,Refund Request,5/22/2024,5/28/2024,Closed,Low
6444,3380,Login Issue,2/2/2024,2/4/2024,Closed,High
6445,3604,Login Issue,5/18/2024,5/24/2024,Closed,Low
6446,3382,Payment Issue,5/26/2024,,Open,Medium
6447,1531,Payment Issue,6/18/2024,6/19/2024,Closed,Medium
6448,2983,Technical Bug,2/27/2024,,In Progress,Medium
6449,1220,Technical Bug,5/25/2024,,In Progress,Medium
6450,1634,Technical Bug,5/25/2024,5/26/2024,Closed,Low
6451,2769,Login Issue,1/22/2024,1/24/2024,Closed,Low
6452,4804,Technical Bug,3/29/2024,3/30/2024,Closed,Low
6453,3370,Login Issue,4/27/2024,,In Progress,Medium
6454,2874,Refund Request,6/28/2024,7/2/2024,Closed,High
6455,1002,Account Update,2/13/2024,,In Progress,High
6456,2717,Refund Request,6/7/2024,6/13/2024,Closed,Low
6457,1205,Login Issue,1/9/2024,1/12/2024,Closed,Low
6458,2855,Login Issue,2/19/2024,,In Progress,High
6459,1039,Account Update,4/28/2024,5/6/2024,Closed,High
6460,3106,Payment Issue,3/1/2024,,Open,Low
6461,3998,Payment Issue,1/19/2024,,Open,Medium
6462,3621,Payment Issue,2/21/2024,,In Progress,Low
6463,1643,Technical Bug,2/24/2024,3/3/2024,Closed,Low
6464,2530,Payment Issue,1/25/2024,1/28/2024,Closed,Medium
6465,4643,Technical Bug,3/9/2024,3/13/2024,Closed,High
6466,2907,Technical Bug,3/15/2024,3/22/2024,Closed,Low
6467,3890,Payment Issue,5/20/2024,5/26/2024,Closed,Medium
6468,4193,Payment Issue,6/10/2024,,Open,Medium
6469,4550,Account Update,3/12/2024,,In Progress,Medium
6470,3666,Account Update,1/25/2024,1/30/2024,Closed,Medium
6471,3143,Technical Bug,3/31/2024,4/4/2024,Closed,Low
6472,4930,Account Update,3/15/2024,3/19/2024,Closed,Low
6473,4485,Technical Bug,3/4/2024,,Open,Medium
6474,4306,Login Issue,3/22/2024,4/1/2024,Closed,Medium
6475,1897,Technical Bug,5/17/2024,,Open,Low
6476,2085,Technical Bug,4/6/2024,,In Progress,Medium
6477,2279,Account Update,4/9/2024,4/15/2024,Closed,Medium
6478,3608,Login Issue,1/17/2024,1/25/2024,Closed,Medium
6479,3952,Refund Request,1/5/2024,1/10/2024,Closed,Medium
6480,3395,Refund Request,3/7/2024,3/15/2024,Closed,Medium
6481,1670,Refund Request,4/10/2024,,Open,Low
6482,4195,Login Issue,5/17/2024,,In Progress,Medium
6483,2505,Payment Issue,6/3/2024,6/8/2024,Closed,Low
6484,3364,Login Issue,5/14/2024,,Open,Medium
6485,4575,Account Update,4/22/2024,4/30/2024,Closed,Medium
6486,1718,Technical Bug,1/29/2024,1/30/2024,Closed,Low
6487,2071,Technical Bug,2/18/2024,,In Progress,Low
6488,4480,Account Update,6/15/2024,6/22/2024,Closed,Low
6489,2955,Account Update,1/9/2024,1/10/2024,Closed,Medium
6490,2159,Technical Bug,3/18/2024,,Open,Low
6491,4272,Payment Issue,5/16/2024,,Open,Low
6492,1249,Payment Issue,2/29/2024,3/5/2024,Closed,Medium
6493,3361,Payment Issue,2/21/2024,2/22/2024,Closed,Low
6494,2892,Account Update,4/30/2024,,Open,Low
6495,4439,Technical Bug,3/15/2024,,Open,High
6496,4500,Technical Bug,1/11/2024,1/16/2024,Closed,High
6497,2853,Technical Bug,4/13/2024,4/19/2024,Closed,Low
6498,3854,Login Issue,6/11/2024,,In Progress,Medium
6499,2503,Login Issue,3/15/2024,,Open,Medium
6500,4385,Refund Request,2/5/2024,2/13/2024,Closed,High
6501,4571,Login Issue,5/10/2024,5/18/2024,Closed,Medium
6502,4792,Payment Issue,4/18/2024,,In Progress,Medium
6503,4426,Payment Issue,3/23/2024,3/26/2024,Closed,High
6504,3532,Payment Issue,1/28/2024,,Open,Low
6505,2234,Payment Issue,2/22/2024,2/25/2024,Closed,Medium
6506,4775,Refund Request,2/23/2024,2/25/2024,Closed,Medium
6507,1043,Payment Issue,3/5/2024,3/9/2024,Closed,High
6508,4612,Account Update,2/22/2024,,Open,High
6509,3618,Account Update,2/9/2024,2/12/2024,Closed,Low
6510,1582,Account Update,2/10/2024,2/16/2024,Closed,Low
6511,4163,Login Issue,6/14/2024,,Open,Low
6512,2288,Technical Bug,3/15/2024,3/23/2024,Closed,Low
6513,3942,Refund Request,1/29/2024,2/5/2024,Closed,Medium
6514,1219,Account Update,6/7/2024,6/14/2024,Closed,Medium
6515,2925,Account Update,2/9/2024,,Open,Medium
6516,3972,Payment Issue,5/9/2024,,In Progress,Medium
6517,4513,Account Update,2/17/2024,,Open,Low
6518,3448,Payment Issue,1/1/2024,,Open,Medium
6519,4471,Payment Issue,2/28/2024,,In Progress,High
6520,3774,Technical Bug,6/8/2024,,In Progress,Medium
6521,1990,Login Issue,3/28/2024,,Open,Low
6522,3946,Payment Issue,1/2/2024,,In Progress,Low
6523,2812,Payment Issue,2/28/2024,,Open,Low
6524,4647,Technical Bug,5/10/2024,5/15/2024,Closed,Medium
6525,1857,Payment Issue,2/18/2024,,Open,Low
6526,1803,Refund Request,3/16/2024,3/26/2024,Closed,High
6527,1489,Login Issue,2/3/2024,2/6/2024,Closed,High
6528,4556,Refund Request,3/2/2024,3/5/2024,Closed,Medium
6529,2780,Account Update,2/3/2024,2/8/2024,Closed,Low
6530,2493,Login Issue,1/23/2024,1/30/2024,Closed,Medium
6531,4645,Account Update,1/19/2024,,In Progress,High
6532,3985,Payment Issue,6/28/2024,,Open,Low
6533,3891,Technical Bug,2/29/2024,,Open,High
6534,2705,Refund Request,5/6/2024,5/7/2024,Closed,Medium
6535,4516,Account Update,4/5/2024,,Open,Low
6536,4340,Payment Issue,6/4/2024,6/14/2024,Closed,Medium
6537,3314,Refund Request,3/30/2024,4/4/2024,Closed,Low
6538,1053,Refund Request,2/18/2024,2/21/2024,Closed,Medium
6539,3575,Account Update,2/14/2024,,In Progress,Medium
6540,4591,Payment Issue,3/16/2024,,Open,Low
6541,1615,Technical Bug,4/16/2024,,Open,Low
6542,2082,Account Update,2/29/2024,,Open,Low
6543,2848,Refund Request,5/11/2024,,Open,Medium
6544,4111,Refund Request,5/25/2024,5/30/2024,Closed,Low
6545,4308,Login Issue,6/5/2024,6/14/2024,Closed,Medium
6546,1954,Payment Issue,4/29/2024,5/8/2024,Closed,Low
6547,3433,Login Issue,6/15/2024,,In Progress,Low
6548,2629,Technical Bug,2/24/2024,,Open,Low
6549,3781,Account Update,6/23/2024,,Open,Low
6550,3763,Refund Request,1/31/2024,,In Progress,Low
6551,1649,Payment Issue,4/24/2024,,Open,High
6552,3347,Refund Request,6/4/2024,,In Progress,Medium
6553,1394,Login Issue,6/3/2024,,In Progress,High
6554,4278,Login Issue,1/30/2024,,In Progress,Low
6555,2359,Account Update,2/18/2024,2/22/2024,Closed,High
6556,3640,Payment Issue,6/18/2024,,Open,Medium
6557,4801,Payment Issue,3/15/2024,3/25/2024,Closed,Medium
6558,3561,Account Update,3/8/2024,3/17/2024,Closed,Low
6559,4249,Login Issue,4/9/2024,,Open,Low
6560,3443,Login Issue,5/8/2024,5/12/2024,Closed,High
6561,1370,Login Issue,6/20/2024,,Open,Medium
6562,1857,Refund Request,4/12/2024,4/16/2024,Closed,Medium
6563,1790,Technical Bug,6/13/2024,,In Progress,Low
6564,1657,Login Issue,6/9/2024,,Open,Low
6565,4389,Technical Bug,5/28/2024,,Open,High
6566,3783,Technical Bug,3/28/2024,,Open,Medium
6567,2392,Payment Issue,6/16/2024,,Open,Medium
6568,1383,Account Update,4/23/2024,,Open,Low
6569,3109,Refund Request,1/13/2024,,Open,Medium
6570,4877,Technical Bug,4/22/2024,,Open,Low
6571,3552,Refund Request,6/14/2024,,In Progress,Low
6572,1238,Payment Issue,6/5/2024,,In Progress,Medium
6573,1194,Login Issue,3/4/2024,3/11/2024,Closed,Medium
6574,3725,Technical Bug,2/5/2024,,Open,Low
6575,4293,Account Update,4/13/2024,,Open,Medium
6576,3108,Payment Issue,4/20/2024,4/23/2024,Closed,Medium
6577,2152,Refund Request,1/5/2024,1/9/2024,Closed,High
6578,4037,Login Issue,5/27/2024,,In Progress,Low
6579,3732,Refund Request,5/18/2024,,Open,Low
6580,3015,Account Update,3/12/2024,3/14/2024,Closed,High
6581,1155,Technical Bug,6/4/2024,6/6/2024,Closed,Medium
6582,4988,Account Update,6/25/2024,,In Progress,Medium
